Data set D:\RNNGenerator\FusedRing8535.csv
Max Lenth 75
Node=128
NumLayer=3
Batch=size128
Dropout=0
LearnRate=0.01
Dataset size: torch.Size([402795, 1, 21])
Integer dataset size: torch.Size([402795])
Epoch: 0  | Iteration: 0    | Loss: 3.0931 | Time elapsed: [0000:00:24] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_0.pth
Epoch: 0  | Iteration: 103  | Loss: 2.6838 | Time elapsed: [0000:38:43] 
Epoch: 0  | Iteration: 104  | Loss: 2.6824 | Time elapsed: [0000:39:04] 
Epoch: 0  | Iteration: 105  | Loss: 2.6825 | Time elapsed: [0000:39:25] 
Epoch: 0  | Iteration: 106  | Loss: 2.6804 | Time elapsed: [0000:39:46] 
Epoch: 0  | Iteration: 107  | Loss: 2.6814 | Time elapsed: [0000:40:06] 
Epoch: 0  | Iteration: 108  | Loss: 2.6810 | Time elapsed: [0000:40:27] 
Epoch: 0  | Iteration: 109  | Loss: 2.6822 | Time elapsed: [0000:40:48] 
Epoch: 0  | Iteration: 110  | Loss: 2.6821 | Time elapsed: [0000:41:09] 
Epoch: 0  | Iteration: 111  | Loss: 2.6820 | Time elapsed: [0000:41:30] 
Epoch: 0  | Iteration: 112  | Loss: 2.6829 | Time elapsed: [0000:41:51] 
Epoch: 0  | Iteration: 113  | Loss: 2.6836 | Time elapsed: [0000:42:12] 
Epoch: 0  | Iteration: 114  | Loss: 2.6836 | Time elapsed: [0000:42:33] 
Epoch: 0  | Iteration: 115  | Loss: 2.6838 | Time elapsed: [0000:42:54] 
Epoch: 0  | Iteration: 116  | Loss: 2.6831 | Time elapsed: [0000:43:15] 
Epoch: 0  | Iteration: 117  | Loss: 2.6832 | Time elapsed: [0000:43:35] 
Epoch: 0  | Iteration: 118  | Loss: 2.6826 | Time elapsed: [0000:43:56] 
Epoch: 0  | Iteration: 119  | Loss: 2.6835 | Time elapsed: [0000:44:18] 
Epoch: 0  | Iteration: 120  | Loss: 2.6827 | Time elapsed: [0000:44:39] 
Epoch: 0  | Iteration: 121  | Loss: 2.6813 | Time elapsed: [0000:45:00] 
Epoch: 0  | Iteration: 122  | Loss: 2.6802 | Time elapsed: [0000:45:21] 
Epoch: 0  | Iteration: 123  | Loss: 2.6809 | Time elapsed: [0000:45:43] 
Epoch: 0  | Iteration: 124  | Loss: 2.6786 | Time elapsed: [0000:46:04] 
Epoch: 0  | Iteration: 125  | Loss: 2.6755 | Time elapsed: [0000:46:25] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_125.pth
Epoch: 0  | Iteration: 126  | Loss: 2.6744 | Time elapsed: [0000:46:46] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_126.pth
Epoch: 0  | Iteration: 127  | Loss: 2.6770 | Time elapsed: [0000:47:07] 
Epoch: 0  | Iteration: 128  | Loss: 2.6706 | Time elapsed: [0000:47:28] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_128.pth
Epoch: 0  | Iteration: 129  | Loss: 2.6594 | Time elapsed: [0000:47:50] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_129.pth
Epoch: 0  | Iteration: 130  | Loss: 2.6483 | Time elapsed: [0000:48:11] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_130.pth
Epoch: 0  | Iteration: 131  | Loss: 2.6436 | Time elapsed: [0000:48:32] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_131.pth
Epoch: 0  | Iteration: 132  | Loss: 2.6550 | Time elapsed: [0000:48:53] 
Epoch: 0  | Iteration: 133  | Loss: 2.6266 | Time elapsed: [0000:49:14] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_133.pth
Epoch: 0  | Iteration: 134  | Loss: 2.5969 | Time elapsed: [0000:49:35] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_134.pth
Epoch: 0  | Iteration: 135  | Loss: 2.5882 | Time elapsed: [0000:49:56] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_135.pth
Epoch: 0  | Iteration: 136  | Loss: 2.5805 | Time elapsed: [0000:50:17] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_136.pth
Epoch: 0  | Iteration: 137  | Loss: 2.5493 | Time elapsed: [0000:50:39] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_137.pth
Epoch: 0  | Iteration: 138  | Loss: 2.5111 | Time elapsed: [0000:51:00] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_138.pth
Epoch: 0  | Iteration: 139  | Loss: 2.5032 | Time elapsed: [0000:51:21] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_139.pth
Epoch: 0  | Iteration: 140  | Loss: 2.4757 | Time elapsed: [0000:51:42] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_140.pth
Epoch: 0  | Iteration: 141  | Loss: 2.4344 | Time elapsed: [0000:52:03] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_141.pth
Epoch: 0  | Iteration: 142  | Loss: 2.4222 | Time elapsed: [0000:52:24] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_142.pth
Epoch: 0  | Iteration: 143  | Loss: 2.3873 | Time elapsed: [0000:52:45] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_143.pth
Epoch: 0  | Iteration: 144  | Loss: 2.3634 | Time elapsed: [0000:53:06] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_144.pth
Epoch: 0  | Iteration: 145  | Loss: 2.3453 | Time elapsed: [0000:53:27] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_145.pth
Epoch: 0  | Iteration: 146  | Loss: 2.3163 | Time elapsed: [0000:53:49] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_146.pth
Epoch: 0  | Iteration: 147  | Loss: 2.3151 | Time elapsed: [0000:54:10] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_147.pth
Epoch: 0  | Iteration: 148  | Loss: 2.3027 | Time elapsed: [0000:54:31] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_148.pth
Epoch: 0  | Iteration: 149  | Loss: 2.2710 | Time elapsed: [0000:54:53] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_149.pth
Epoch: 0  | Iteration: 150  | Loss: 2.2634 | Time elapsed: [0000:55:14] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_150.pth
Epoch: 0  | Iteration: 151  | Loss: 2.2283 | Time elapsed: [0000:55:35] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_151.pth
Epoch: 0  | Iteration: 152  | Loss: 2.2183 | Time elapsed: [0000:55:56] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_152.pth
Epoch: 0  | Iteration: 153  | Loss: 2.1951 | Time elapsed: [0000:56:18] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_153.pth
Epoch: 0  | Iteration: 154  | Loss: 2.1689 | Time elapsed: [0000:56:40] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_154.pth
Epoch: 0  | Iteration: 155  | Loss: 2.1446 | Time elapsed: [0000:57:01] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_155.pth
Epoch: 0  | Iteration: 156  | Loss: 2.1141 | Time elapsed: [0000:57:22] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_156.pth
Epoch: 0  | Iteration: 157  | Loss: 2.0871 | Time elapsed: [0000:57:44] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_157.pth
Epoch: 0  | Iteration: 158  | Loss: 2.0527 | Time elapsed: [0000:58:05] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_158.pth
Epoch: 0  | Iteration: 159  | Loss: 2.0385 | Time elapsed: [0000:58:28] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_159.pth
Epoch: 0  | Iteration: 160  | Loss: 2.0587 | Time elapsed: [0000:58:50] 
Epoch: 0  | Iteration: 161  | Loss: 2.1064 | Time elapsed: [0000:59:13] 
Epoch: 0  | Iteration: 162  | Loss: 1.9472 | Time elapsed: [0000:59:36] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_162.pth
Epoch: 0  | Iteration: 163  | Loss: 2.0349 | Time elapsed: [0000:59:57] 
Epoch: 0  | Iteration: 164  | Loss: 1.9022 | Time elapsed: [0001:00:19] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_164.pth
Epoch: 0  | Iteration: 165  | Loss: 1.9627 | Time elapsed: [0001:00:41] 
Epoch: 0  | Iteration: 166  | Loss: 1.8528 | Time elapsed: [0001:01:03] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_166.pth
Epoch: 0  | Iteration: 167  | Loss: 1.8805 | Time elapsed: [0001:01:25] 
Epoch: 0  | Iteration: 168  | Loss: 1.8369 | Time elapsed: [0001:01:46] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_168.pth
Epoch: 0  | Iteration: 169  | Loss: 1.7861 | Time elapsed: [0001:02:08] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_169.pth
Epoch: 0  | Iteration: 170  | Loss: 1.8000 | Time elapsed: [0001:02:29] 
Epoch: 0  | Iteration: 171  | Loss: 1.7296 | Time elapsed: [0001:02:50] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_171.pth
Epoch: 0  | Iteration: 172  | Loss: 1.7216 | Time elapsed: [0001:03:11] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_172.pth
Epoch: 0  | Iteration: 173  | Loss: 1.6814 | Time elapsed: [0001:03:33] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_173.pth
Epoch: 0  | Iteration: 174  | Loss: 1.6415 | Time elapsed: [0001:03:54] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_174.pth
Epoch: 0  | Iteration: 175  | Loss: 1.6276 | Time elapsed: [0001:04:15] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_175.pth
Epoch: 0  | Iteration: 176  | Loss: 1.5783 | Time elapsed: [0001:04:36] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_176.pth
Epoch: 0  | Iteration: 177  | Loss: 1.5679 | Time elapsed: [0001:04:57] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_177.pth
Epoch: 0  | Iteration: 178  | Loss: 1.5184 | Time elapsed: [0001:05:19] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_178.pth
Epoch: 0  | Iteration: 179  | Loss: 1.5004 | Time elapsed: [0001:05:42] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_179.pth
Epoch: 0  | Iteration: 180  | Loss: 1.4609 | Time elapsed: [0001:06:03] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_180.pth
Epoch: 0  | Iteration: 181  | Loss: 1.4519 | Time elapsed: [0001:06:26] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_181.pth
Epoch: 0  | Iteration: 182  | Loss: 1.4274 | Time elapsed: [0001:06:47] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_182.pth
Epoch: 0  | Iteration: 183  | Loss: 1.3897 | Time elapsed: [0001:07:09] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_183.pth
Epoch: 0  | Iteration: 184  | Loss: 1.3601 | Time elapsed: [0001:07:32] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_184.pth
Epoch: 0  | Iteration: 185  | Loss: 1.3330 | Time elapsed: [0001:07:54] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_185.pth
Epoch: 0  | Iteration: 186  | Loss: 1.3077 | Time elapsed: [0001:08:16] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_186.pth
Epoch: 0  | Iteration: 187  | Loss: 1.2790 | Time elapsed: [0001:08:39] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_187.pth
Epoch: 0  | Iteration: 188  | Loss: 1.2492 | Time elapsed: [0001:09:02] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_188.pth
Epoch: 0  | Iteration: 189  | Loss: 1.2274 | Time elapsed: [0001:09:24] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_189.pth
Epoch: 0  | Iteration: 190  | Loss: 1.1966 | Time elapsed: [0001:09:47] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_190.pth
Epoch: 0  | Iteration: 191  | Loss: 1.1713 | Time elapsed: [0001:10:11] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_191.pth
Epoch: 0  | Iteration: 192  | Loss: 1.1646 | Time elapsed: [0001:10:33] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_192.pth
Epoch: 0  | Iteration: 193  | Loss: 1.1599 | Time elapsed: [0001:10:56] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_193.pth
Epoch: 0  | Iteration: 194  | Loss: 1.1327 | Time elapsed: [0001:11:18] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_194.pth
Epoch: 0  | Iteration: 195  | Loss: 1.0841 | Time elapsed: [0001:11:41] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_195.pth
Epoch: 0  | Iteration: 196  | Loss: 1.0948 | Time elapsed: [0001:12:05] 
Epoch: 0  | Iteration: 197  | Loss: 1.0610 | Time elapsed: [0001:12:26] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_197.pth
Epoch: 0  | Iteration: 198  | Loss: 1.0318 | Time elapsed: [0001:12:49] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_198.pth
Epoch: 0  | Iteration: 199  | Loss: 1.0330 | Time elapsed: [0001:13:11] 
Epoch: 0  | Iteration: 200  | Loss: 0.9886 | Time elapsed: [0001:13:34] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_200.pth
Epoch: 0  | Iteration: 201  | Loss: 0.9828 | Time elapsed: [0001:13:57] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_201.pth
Epoch: 0  | Iteration: 202  | Loss: 0.9528 | Time elapsed: [0001:14:20] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_202.pth
Epoch: 0  | Iteration: 203  | Loss: 0.9462 | Time elapsed: [0001:14:42] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_203.pth
Epoch: 0  | Iteration: 204  | Loss: 0.9204 | Time elapsed: [0001:15:05] ......................... New model saved as D:\RNNGenerator\FusedRing8535_Trained\Epoch_0_Iteration_204.pth
