Node=128
NumLayer=3
Batch=size128
Dropout=0
LearnRate=0.01
Dataset size: torch.Size([267554, 1, 22])
Integer dataset size: torch.Size([267554])
Epoch: 0  | Iteration: 0    | Loss: 3.0977 | Time elapsed: [0000:00:16] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_0.pth
Epoch: 0  | Iteration: 84   | Loss: 2.5626 | Time elapsed: [0000:29:10] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_84.pth
Epoch: 0  | Iteration: 85   | Loss: 2.5576 | Time elapsed: [0000:29:32] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_85.pth
Epoch: 0  | Iteration: 86   | Loss: 2.5536 | Time elapsed: [0000:29:54] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_86.pth
Epoch: 0  | Iteration: 87   | Loss: 2.5260 | Time elapsed: [0000:30:15] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_87.pth
Epoch: 0  | Iteration: 88   | Loss: 2.6365 | Time elapsed: [0000:30:37] 
Epoch: 0  | Iteration: 89   | Loss: 2.6134 | Time elapsed: [0000:30:58] 
Epoch: 0  | Iteration: 90   | Loss: 2.6668 | Time elapsed: [0000:31:20] 
Epoch: 0  | Iteration: 91   | Loss: 2.6622 | Time elapsed: [0000:31:41] 
Epoch: 0  | Iteration: 92   | Loss: 2.6455 | Time elapsed: [0000:32:03] 
Epoch: 0  | Iteration: 93   | Loss: 2.6200 | Time elapsed: [0000:32:24] 
Epoch: 0  | Iteration: 94   | Loss: 2.5975 | Time elapsed: [0000:32:45] 
Epoch: 0  | Iteration: 95   | Loss: 2.6016 | Time elapsed: [0000:33:07] 
Epoch: 0  | Iteration: 96   | Loss: 2.6176 | Time elapsed: [0000:33:28] 
Epoch: 0  | Iteration: 97   | Loss: 2.6201 | Time elapsed: [0000:33:49] 
Epoch: 0  | Iteration: 98   | Loss: 2.6081 | Time elapsed: [0000:34:11] 
Epoch: 0  | Iteration: 99   | Loss: 2.5967 | Time elapsed: [0000:34:33] 
Epoch: 0  | Iteration: 100  | Loss: 2.5845 | Time elapsed: [0000:34:57] 
Epoch: 0  | Iteration: 101  | Loss: 2.5778 | Time elapsed: [0000:35:23] 
Epoch: 0  | Iteration: 102  | Loss: 2.5745 | Time elapsed: [0000:35:48] 
Epoch: 0  | Iteration: 103  | Loss: 2.5673 | Time elapsed: [0000:36:09] 
Epoch: 0  | Iteration: 104  | Loss: 2.5564 | Time elapsed: [0000:36:31] 
Epoch: 0  | Iteration: 105  | Loss: 2.5431 | Time elapsed: [0000:36:52] 
Epoch: 0  | Iteration: 106  | Loss: 2.5342 | Time elapsed: [0000:37:13] 
Epoch: 0  | Iteration: 107  | Loss: 2.5282 | Time elapsed: [0000:37:35] 
Epoch: 0  | Iteration: 108  | Loss: 2.5125 | Time elapsed: [0000:37:57] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_108.pth
Epoch: 0  | Iteration: 109  | Loss: 2.4951 | Time elapsed: [0000:38:18] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_109.pth
Epoch: 0  | Iteration: 110  | Loss: 2.4816 | Time elapsed: [0000:38:40] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_110.pth
Epoch: 0  | Iteration: 111  | Loss: 2.4731 | Time elapsed: [0000:39:01] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_111.pth
Epoch: 0  | Iteration: 112  | Loss: 2.4650 | Time elapsed: [0000:39:22] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_112.pth
Epoch: 0  | Iteration: 113  | Loss: 2.4378 | Time elapsed: [0000:39:44] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_113.pth
Epoch: 0  | Iteration: 114  | Loss: 2.4177 | Time elapsed: [0000:40:06] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_114.pth
Epoch: 0  | Iteration: 115  | Loss: 2.4170 | Time elapsed: [0000:40:28] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_115.pth
Epoch: 0  | Iteration: 116  | Loss: 2.4590 | Time elapsed: [0000:40:50] 
Epoch: 0  | Iteration: 117  | Loss: 2.4573 | Time elapsed: [0000:41:12] 
Epoch: 0  | Iteration: 118  | Loss: 2.3989 | Time elapsed: [0000:41:33] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_118.pth
Epoch: 0  | Iteration: 119  | Loss: 2.3733 | Time elapsed: [0000:41:55] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_119.pth
Epoch: 0  | Iteration: 120  | Loss: 2.3138 | Time elapsed: [0000:42:17] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_120.pth
Epoch: 0  | Iteration: 121  | Loss: 2.3030 | Time elapsed: [0000:42:39] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_121.pth
Epoch: 0  | Iteration: 122  | Loss: 2.2700 | Time elapsed: [0000:43:01] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_122.pth
Epoch: 0  | Iteration: 123  | Loss: 2.2132 | Time elapsed: [0000:43:23] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_123.pth
Epoch: 0  | Iteration: 124  | Loss: 2.1919 | Time elapsed: [0000:43:44] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_124.pth
Epoch: 0  | Iteration: 125  | Loss: 2.1259 | Time elapsed: [0000:44:06] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_125.pth
Epoch: 0  | Iteration: 126  | Loss: 2.1043 | Time elapsed: [0000:44:28] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_126.pth
Epoch: 0  | Iteration: 127  | Loss: 2.0520 | Time elapsed: [0000:44:50] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_127.pth
Epoch: 0  | Iteration: 128  | Loss: 2.0223 | Time elapsed: [0000:45:12] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_128.pth
Epoch: 0  | Iteration: 129  | Loss: 1.9863 | Time elapsed: [0000:45:34] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_129.pth
Epoch: 0  | Iteration: 130  | Loss: 1.9421 | Time elapsed: [0000:45:57] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_130.pth
Epoch: 0  | Iteration: 131  | Loss: 1.9199 | Time elapsed: [0000:46:18] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_131.pth
Epoch: 0  | Iteration: 132  | Loss: 1.8743 | Time elapsed: [0000:46:40] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_132.pth
Epoch: 0  | Iteration: 133  | Loss: 1.8565 | Time elapsed: [0000:47:02] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_133.pth
Epoch: 0  | Iteration: 134  | Loss: 1.8131 | Time elapsed: [0000:47:23] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_134.pth
Epoch: 0  | Iteration: 135  | Loss: 1.8004 | Time elapsed: [0000:47:45] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_135.pth
Epoch: 0  | Iteration: 136  | Loss: 1.7580 | Time elapsed: [0000:48:07] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_136.pth
Epoch: 0  | Iteration: 137  | Loss: 1.7338 | Time elapsed: [0000:48:29] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_137.pth
Epoch: 0  | Iteration: 138  | Loss: 1.7113 | Time elapsed: [0000:48:50] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_138.pth
Epoch: 0  | Iteration: 139  | Loss: 1.6681 | Time elapsed: [0000:49:12] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_139.pth
Epoch: 0  | Iteration: 140  | Loss: 1.6474 | Time elapsed: [0000:49:33] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_140.pth
Epoch: 0  | Iteration: 141  | Loss: 1.6235 | Time elapsed: [0000:49:54] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_141.pth
Epoch: 0  | Iteration: 142  | Loss: 1.5903 | Time elapsed: [0000:50:15] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_142.pth
Epoch: 0  | Iteration: 143  | Loss: 1.5704 | Time elapsed: [0000:50:36] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_143.pth
Epoch: 0  | Iteration: 144  | Loss: 1.5577 | Time elapsed: [0000:50:58] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_144.pth
Epoch: 0  | Iteration: 145  | Loss: 1.5346 | Time elapsed: [0000:51:19] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_145.pth
Epoch: 0  | Iteration: 146  | Loss: 1.5117 | Time elapsed: [0000:51:40] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_146.pth
Epoch: 0  | Iteration: 147  | Loss: 1.4990 | Time elapsed: [0000:52:02] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_147.pth
Epoch: 0  | Iteration: 148  | Loss: 1.4858 | Time elapsed: [0000:52:23] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_148.pth
Epoch: 0  | Iteration: 149  | Loss: 1.4704 | Time elapsed: [0000:52:44] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_149.pth
Epoch: 0  | Iteration: 150  | Loss: 1.4519 | Time elapsed: [0000:53:07] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_150.pth
Epoch: 0  | Iteration: 151  | Loss: 1.4391 | Time elapsed: [0000:53:28] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_151.pth
Epoch: 0  | Iteration: 152  | Loss: 1.4307 | Time elapsed: [0000:53:50] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_152.pth
Epoch: 0  | Iteration: 153  | Loss: 1.4298 | Time elapsed: [0000:54:11] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_153.pth
Epoch: 0  | Iteration: 154  | Loss: 1.4320 | Time elapsed: [0000:54:32] 
Epoch: 0  | Iteration: 155  | Loss: 1.4293 | Time elapsed: [0000:54:54] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_155.pth
Epoch: 0  | Iteration: 156  | Loss: 1.3863 | Time elapsed: [0000:55:15] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_156.pth
Epoch: 0  | Iteration: 157  | Loss: 1.3724 | Time elapsed: [0000:55:37] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_157.pth
Epoch: 0  | Iteration: 158  | Loss: 1.3787 | Time elapsed: [0000:55:59] 
Epoch: 0  | Iteration: 159  | Loss: 1.3471 | Time elapsed: [0000:56:20] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_159.pth
Epoch: 0  | Iteration: 160  | Loss: 1.3365 | Time elapsed: [0000:56:41] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_160.pth
Epoch: 0  | Iteration: 161  | Loss: 1.3300 | Time elapsed: [0000:57:04] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_161.pth
Epoch: 0  | Iteration: 162  | Loss: 1.3020 | Time elapsed: [0000:57:25] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_162.pth
Epoch: 0  | Iteration: 163  | Loss: 1.3000 | Time elapsed: [0000:57:46] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_163.pth
Epoch: 0  | Iteration: 164  | Loss: 1.2954 | Time elapsed: [0000:58:08] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_164.pth
Epoch: 0  | Iteration: 165  | Loss: 1.2640 | Time elapsed: [0000:58:29] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_165.pth
Epoch: 0  | Iteration: 166  | Loss: 1.2562 | Time elapsed: [0000:58:50] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_166.pth
Epoch: 0  | Iteration: 167  | Loss: 1.2526 | Time elapsed: [0000:59:11] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_167.pth
Epoch: 0  | Iteration: 168  | Loss: 1.2277 | Time elapsed: [0000:59:32] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_168.pth
Epoch: 0  | Iteration: 169  | Loss: 1.2183 | Time elapsed: [0000:59:54] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_169.pth
Epoch: 0  | Iteration: 170  | Loss: 1.2122 | Time elapsed: [0001:00:15] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_170.pth
Epoch: 0  | Iteration: 171  | Loss: 1.1945 | Time elapsed: [0001:00:36] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_171.pth
Epoch: 0  | Iteration: 172  | Loss: 1.1779 | Time elapsed: [0001:00:57] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_172.pth
Epoch: 0  | Iteration: 173  | Loss: 1.1742 | Time elapsed: [0001:01:18] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_173.pth
Epoch: 0  | Iteration: 174  | Loss: 1.1799 | Time elapsed: [0001:01:39] 
Epoch: 0  | Iteration: 175  | Loss: 1.1793 | Time elapsed: [0001:02:01] 
Epoch: 0  | Iteration: 176  | Loss: 1.1516 | Time elapsed: [0001:02:22] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_176.pth
Epoch: 0  | Iteration: 177  | Loss: 1.1418 | Time elapsed: [0001:02:43] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_177.pth
Epoch: 0  | Iteration: 178  | Loss: 1.1454 | Time elapsed: [0001:03:05] 
Epoch: 0  | Iteration: 179  | Loss: 1.1219 | Time elapsed: [0001:03:26] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_179.pth
Epoch: 0  | Iteration: 180  | Loss: 1.1090 | Time elapsed: [0001:03:47] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_180.pth
Epoch: 0  | Iteration: 181  | Loss: 1.1105 | Time elapsed: [0001:04:09] 
Epoch: 0  | Iteration: 182  | Loss: 1.0944 | Time elapsed: [0001:04:30] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_182.pth
Epoch: 0  | Iteration: 183  | Loss: 1.0976 | Time elapsed: [0001:04:50] 
Epoch: 0  | Iteration: 184  | Loss: 1.0873 | Time elapsed: [0001:05:12] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_184.pth
Epoch: 0  | Iteration: 185  | Loss: 1.0761 | Time elapsed: [0001:05:33] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_185.pth
Epoch: 0  | Iteration: 186  | Loss: 1.0602 | Time elapsed: [0001:05:56] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_186.pth
Epoch: 0  | Iteration: 187  | Loss: 1.0625 | Time elapsed: [0001:06:17] 
Epoch: 0  | Iteration: 188  | Loss: 1.0459 | Time elapsed: [0001:06:39] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_188.pth
Epoch: 0  | Iteration: 189  | Loss: 1.0360 | Time elapsed: [0001:07:01] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_189.pth
Epoch: 0  | Iteration: 190  | Loss: 1.0279 | Time elapsed: [0001:07:22] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_190.pth
Epoch: 0  | Iteration: 191  | Loss: 1.0203 | Time elapsed: [0001:07:43] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_191.pth
Epoch: 0  | Iteration: 192  | Loss: 1.0109 | Time elapsed: [0001:08:05] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_192.pth
Epoch: 0  | Iteration: 193  | Loss: 0.9971 | Time elapsed: [0001:08:26] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_193.pth
Epoch: 0  | Iteration: 194  | Loss: 0.9874 | Time elapsed: [0001:08:47] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_194.pth
Epoch: 0  | Iteration: 195  | Loss: 0.9814 | Time elapsed: [0001:09:09] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_195.pth
Epoch: 0  | Iteration: 196  | Loss: 0.9772 | Time elapsed: [0001:09:30] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_196.pth
Epoch: 0  | Iteration: 197  | Loss: 0.9643 | Time elapsed: [0001:09:51] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_197.pth
Epoch: 0  | Iteration: 198  | Loss: 0.9538 | Time elapsed: [0001:10:12] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_198.pth
Epoch: 0  | Iteration: 199  | Loss: 0.9504 | Time elapsed: [0001:10:33] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_199.pth
Epoch: 0  | Iteration: 200  | Loss: 0.9460 | Time elapsed: [0001:10:55] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_200.pth
Epoch: 0  | Iteration: 201  | Loss: 0.9667 | Time elapsed: [0001:11:16] 
Epoch: 0  | Iteration: 202  | Loss: 1.1119 | Time elapsed: [0001:11:37] 
Epoch: 0  | Iteration: 203  | Loss: 1.2696 | Time elapsed: [0001:11:59] 
Epoch: 0  | Iteration: 204  | Loss: 1.0085 | Time elapsed: [0001:12:20] 
Epoch: 0  | Iteration: 205  | Loss: 1.1260 | Time elapsed: [0001:12:42] 
Epoch: 0  | Iteration: 206  | Loss: 1.0436 | Time elapsed: [0001:13:05] 
Epoch: 0  | Iteration: 207  | Loss: 1.0156 | Time elapsed: [0001:13:28] 
Epoch: 0  | Iteration: 208  | Loss: 1.0152 | Time elapsed: [0001:13:50] 
Epoch: 0  | Iteration: 209  | Loss: 1.0201 | Time elapsed: [0001:14:13] 
Epoch: 0  | Iteration: 210  | Loss: 1.0231 | Time elapsed: [0001:14:35] 
Epoch: 0  | Iteration: 211  | Loss: 1.0156 | Time elapsed: [0001:14:57] 
Epoch: 0  | Iteration: 212  | Loss: 1.0168 | Time elapsed: [0001:15:20] 
Epoch: 0  | Iteration: 213  | Loss: 1.0005 | Time elapsed: [0001:15:43] 
Epoch: 0  | Iteration: 214  | Loss: 1.0044 | Time elapsed: [0001:16:06] 
Epoch: 0  | Iteration: 215  | Loss: 0.9894 | Time elapsed: [0001:16:28] 
Epoch: 0  | Iteration: 216  | Loss: 0.9700 | Time elapsed: [0001:16:50] 
Epoch: 0  | Iteration: 217  | Loss: 0.9732 | Time elapsed: [0001:17:12] 
Epoch: 0  | Iteration: 218  | Loss: 0.9589 | Time elapsed: [0001:17:34] 
Epoch: 0  | Iteration: 219  | Loss: 0.9593 | Time elapsed: [0001:17:57] 
Epoch: 0  | Iteration: 220  | Loss: 0.9378 | Time elapsed: [0001:18:19] ......................... New model saved as TrainHighTd559\Epoch_0_Iteration_220.pth
